id,book,chapter,verse,language,number_phrases,number_words,ratio
16071,1QS,7,40,Hebrew,3,4,1.3333333333333333
16072,1QS,7,40,Hebrew,3,5,1.6666666666666667
16073,1QS,7,40,Hebrew,4,6,1.5
16074,1QS,7,40,Hebrew,7,21,3.0
16075,1QS,7,41,Hebrew,3,10,3.3333333333333335
16076,1QS,7,42,Hebrew,2,13,6.5
16077,1QS,7,42,Hebrew,3,3,1.0
16078,1QS,7,43,Hebrew,3,6,2.0
16079,1QS,7,43,Hebrew,5,6,1.2
16080,1QS,7,44,Hebrew,3,5,1.6666666666666667
16081,1QS,7,44,Hebrew,3,7,2.3333333333333335
16082,1QS,7,44,Hebrew,4,6,1.5
16083,1QS,7,45,Hebrew,3,6,2.0
16084,1QS,7,45,Hebrew,2,2,1.0
16085,1QS,7,45,Hebrew,4,6,1.5
16086,1QS,7,46,Hebrew,2,2,1.0
16087,1QS,7,46,Hebrew,2,2,1.0
16088,1QS,7,46,Hebrew,3,7,2.3333333333333335
16089,1QS,7,47,Hebrew,4,6,1.5
16090,1QS,7,47,Hebrew,4,8,2.0
16091,1QS,7,48,Hebrew,4,5,1.25
16092,1QS,7,48,Hebrew,4,6,1.5
16093,1QS,7,48,Hebrew,4,7,1.75
16094,1QS,7,49,Hebrew,3,5,1.6666666666666667
16095,1QS,7,49,Hebrew,4,7,1.75
16096,1QS,7,50,Hebrew,3,6,2.0
16097,1QS,7,50,Hebrew,4,10,2.5
16098,1QS,7,50,Hebrew,5,13,2.6
16099,1QS,7,50,Hebrew,3,6,2.0
16100,1QS,7,50,Hebrew,3,5,1.6666666666666667
16101,1QS,7,51,Hebrew,2,2,1.0
16102,1QS,7,51,Hebrew,1,2,2.0
16103,1QS,7,51,Hebrew,4,7,1.75
16104,1QS,7,52,Hebrew,3,6,2.0
16105,1QS,7,52,Hebrew,3,6,2.0
16106,1QS,7,52,Hebrew,2,3,1.5
16107,1QS,7,52,Hebrew,1,3,3.0
16108,1QS,7,52,Hebrew,3,8,2.6666666666666665
16109,1QS,7,53,Hebrew,5,7,1.4
16110,1QS,7,53,Hebrew,5,7,1.4
16111,1QS,7,54,Hebrew,3,4,1.3333333333333333
16112,1QS,7,54,Hebrew,4,8,2.0
16113,1QS,7,55,Hebrew,4,5,1.25
16114,1QS,7,55,Hebrew,2,5,2.5
16115,1QS,7,55,Hebrew,3,8,2.6666666666666665
16116,1QS,7,55,Hebrew,3,7,2.3333333333333335
16117,1QS,7,55,Hebrew,3,11,3.6666666666666665
16118,1QS,7,56,Hebrew,3,3,1.0
16119,1QS,7,56,Hebrew,2,5,2.5
16120,1QS,7,57,Hebrew,5,11,2.2
16121,1QS,7,58,Hebrew,2,3,1.5
16122,1QS,7,58,Hebrew,3,5,1.6666666666666667
16123,1QS,7,59,Hebrew,2,2,1.0
16124,1QS,7,59,Hebrew,2,4,2.0
16125,1QS,7,59,Hebrew,3,5,1.6666666666666667
16126,1QS,7,60,Hebrew,3,3,1.0
16127,1QS,7,60,Hebrew,1,2,2.0
16128,1QS,7,60,Hebrew,3,6,2.0
16129,1QS,7,61,Hebrew,3,6,2.0
16130,1QS,7,61,Hebrew,4,5,1.25
16131,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16132,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16133,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16134,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16135,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16136,Kuntillet_Ajrud,18,1,Hebrew,2,6,3.0
16137,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16138,Kuntillet_Ajrud,18,1,Hebrew,3,10,3.3333333333333335
16139,Kuntillet_Ajrud,19,1,Hebrew,1,2,2.0
16140,Kuntillet_Ajrud,19,1,Hebrew,2,4,2.0
16141,Kuntillet_Ajrud,19,1,Hebrew,3,3,1.0
16142,Kuntillet_Ajrud,19,1,Hebrew,3,9,3.0
16143,Kuntillet_Ajrud,19,1,Hebrew,2,2,1.0
16144,Kuntillet_Ajrud,19,1,Hebrew,3,3,1.0
16145,Kuntillet_Ajrud,19,1,Hebrew,3,5,1.6666666666666667
16146,Kuntillet_Ajrud,20,1,Hebrew,1,8,8.0
16147,Kuntillet_Ajrud,20,1,Hebrew,3,3,1.0
16148,Kuntillet_Ajrud,20,1,Hebrew,3,4,1.3333333333333333
16149,Kuntillet_Ajrud,20,1,Hebrew,3,3,1.0
16150,Kuntillet_Ajrud,20,1,Hebrew,5,8,1.6
16151,Arad,1,1,Hebrew,1,2,2.0
16152,Arad,1,1,Hebrew,2,2,1.0
16153,Arad,1,1,Hebrew,3,9,3.0
16154,Arad,1,1,Hebrew,3,5,1.6666666666666667
16155,Arad,1,1,Hebrew,4,11,2.75
16156,Arad,1,1,Hebrew,3,5,1.6666666666666667
16157,Arad,1,1,Hebrew,2,5,2.5
16158,Arad,2,1,Hebrew,1,2,2.0
16159,Arad,2,1,Hebrew,2,2,1.0
16160,Arad,2,1,Hebrew,4,13,3.25
16161,Arad,2,1,Hebrew,2,9,4.5
16162,Arad,2,1,Hebrew,3,3,1.0
16163,Arad,2,1,Hebrew,2,2,1.0
16164,Arad,2,1,Hebrew,4,4,1.0
16165,Arad,2,1,Hebrew,3,4,1.3333333333333333
16166,Arad,40,1,Hebrew,3,9,3.0
16167,Arad,40,1,Hebrew,3,4,1.3333333333333333
16168,Arad,40,1,Hebrew,2,2,1.0
16169,Arad,40,1,Hebrew,3,5,1.6666666666666667
16170,Arad,40,1,Hebrew,2,3,1.5
16171,Arad,40,1,Hebrew,4,7,1.75
16172,Arad,40,1,Hebrew,3,4,1.3333333333333333
16173,Arad,40,1,Hebrew,4,6,1.5
16174,Arad,40,1,Hebrew,5,6,1.2
16175,Arad,40,1,Hebrew,3,3,1.0
16176,Arad,40,1,Hebrew,1,4,4.0
16177,Arad,40,1,Hebrew,4,7,1.75
16178,Arad,40,1,Hebrew,2,2,1.0
16179,Arad,40,1,Hebrew,4,6,1.5
16180,Arad,40,1,Hebrew,4,5,1.25
16181,Arad,40,1,Hebrew,3,3,1.0
16182,Arad,40,1,Hebrew,2,3,1.5
16183,Arad,40,1,Hebrew,3,4,1.3333333333333333
16184,Arad,40,1,Hebrew,3,4,1.3333333333333333
16185,Arad,40,1,Hebrew,3,5,1.6666666666666667
16186,Arad,40,1,Hebrew,2,2,1.0
16187,Balaam,1,1,Hebrew,2,5,2.5
16188,Balaam,1,1,Hebrew,2,2,1.0
16189,Balaam,1,1,Hebrew,2,2,1.0
16190,Balaam,1,1,Hebrew,5,8,1.6
16191,Balaam,1,1,Hebrew,4,6,1.5
16192,Balaam,1,2,Hebrew,3,6,2.0
16193,Balaam,1,2,Hebrew,2,2,1.0
16194,Balaam,1,2,Hebrew,3,3,1.0
16195,Balaam,1,2,Hebrew,3,3,1.0
16196,Balaam,1,2,Hebrew,2,2,1.0
16197,Balaam,1,3,Hebrew,4,5,1.25
16198,Balaam,1,3,Hebrew,1,1,1.0
16199,Balaam,1,3,Hebrew,1,1,1.0
16200,Balaam,1,3,Hebrew,1,2,2.0
16201,Balaam,1,3,Hebrew,1,1,1.0
16202,Balaam,1,3,Hebrew,4,4,1.0
16203,Balaam,1,3,Hebrew,3,3,1.0
16204,Balaam,1,4,Hebrew,4,6,1.5
16205,Balaam,1,4,Hebrew,3,6,2.0
16206,Balaam,1,4,Hebrew,2,2,1.0
16207,Balaam,1,4,Hebrew,2,2,1.0
16208,Balaam,1,4,Hebrew,3,4,1.3333333333333333
16209,Balaam,1,4,Hebrew,1,1,1.0
16210,Balaam,1,4,Hebrew,2,2,1.0
16211,Balaam,1,4,Hebrew,3,3,1.0
16212,Balaam,1,4,Hebrew,2,2,1.0
16213,Balaam,1,4,Hebrew,2,3,1.5
16214,Balaam,1,5,Hebrew,2,2,1.0
16215,Balaam,1,5,Hebrew,4,4,1.0
16216,Balaam,1,5,Hebrew,3,5,1.6666666666666667
16217,Balaam,1,5,Hebrew,1,1,1.0
16218,Balaam,1,5,Hebrew,3,5,1.6666666666666667
16219,Balaam,1,5,Hebrew,3,3,1.0
16220,Balaam,1,5,Hebrew,3,3,1.0
16221,Balaam,1,6,Hebrew,5,9,1.8
16222,Balaam,1,6,Hebrew,4,5,1.25
16223,Balaam,1,7,Hebrew,4,4,1.0
16224,Balaam,1,7,Hebrew,4,4,1.0
16225,Balaam,1,7,Hebrew,1,8,8.0
16226,Balaam,1,7,Hebrew,3,3,1.0
16227,Balaam,1,7,Hebrew,2,6,3.0
16228,Balaam,1,7,Hebrew,1,1,1.0
16229,Balaam,1,8,Hebrew,2,3,1.5
16230,Balaam,1,8,Hebrew,2,2,1.0
16231,Balaam,1,8,Hebrew,3,3,1.0
16232,Balaam,1,8,Hebrew,1,1,1.0
16233,Balaam,1,8,Hebrew,2,2,1.0
16234,Balaam,1,8,Hebrew,4,4,1.0
16235,Balaam,1,9,Hebrew,3,5,1.6666666666666667
16236,Balaam,1,9,Hebrew,4,4,1.0
16237,Balaam,1,9,Hebrew,2,2,1.0
16238,Balaam,1,9,Hebrew,2,3,1.5
16239,Balaam,1,9,Hebrew,1,1,1.0
16240,Balaam,1,10,Hebrew,2,2,1.0
16241,Balaam,1,10,Hebrew,3,3,1.0
16242,Balaam,1,10,Hebrew,4,5,1.25
16243,Balaam,1,10,Hebrew,3,3,1.0
16244,Balaam,1,11,Hebrew,1,3,3.0
16245,Balaam,1,11,Hebrew,1,1,1.0
16246,Balaam,1,11,Hebrew,3,3,1.0
16247,Balaam,1,11,Hebrew,3,3,1.0
16248,Balaam,1,11,Hebrew,2,2,1.0
16249,Balaam,2,1,Hebrew,1,1,1.0
16250,Balaam,2,1,Hebrew,1,2,2.0
16251,Balaam,2,1,Hebrew,1,1,1.0
16252,Balaam,2,1,Hebrew,1,1,1.0
16253,Balaam,2,1,Hebrew,1,1,1.0
16254,Balaam,2,1,Hebrew,2,2,1.0
16255,Balaam,2,1,Hebrew,1,1,1.0
16256,Balaam,2,1,Hebrew,1,1,1.0
16257,Balaam,2,1,Hebrew,2,3,1.5
16258,Balaam,2,1,Hebrew,2,4,2.0
16259,Balaam,2,2,Hebrew,2,2,1.0
16260,Balaam,2,2,Hebrew,3,4,1.3333333333333333
16261,Balaam,2,2,Hebrew,1,1,1.0
16262,Balaam,2,2,Hebrew,4,4,1.0
16263,Balaam,2,2,Hebrew,5,5,1.0
16264,Balaam,2,2,Hebrew,1,1,1.0
16265,Balaam,2,2,Hebrew,3,13,4.333333333333333
16266,Balaam,2,3,Hebrew,1,1,1.0
16267,Balaam,2,3,Hebrew,5,7,1.4
16268,Balaam,2,3,Hebrew,4,5,1.25
16269,Balaam,2,4,Hebrew,1,1,1.0
16270,Balaam,2,4,Hebrew,1,1,1.0
16271,Balaam,2,4,Hebrew,1,1,1.0
16272,Balaam,2,4,Hebrew,1,1,1.0
16273,Balaam,2,4,Hebrew,2,3,1.5
16274,Balaam,2,4,Hebrew,2,2,1.0
16275,Balaam,2,4,Hebrew,1,1,1.0
16276,Balaam,2,4,Hebrew,1,1,1.0
16277,Balaam,2,4,Hebrew,1,1,1.0
16278,Balaam,2,4,Hebrew,2,4,2.0
16279,Balaam,2,4,Hebrew,2,4,2.0
16280,Balaam,2,4,Hebrew,1,2,2.0
16281,Balaam,2,4,Hebrew,1,1,1.0
16282,Balaam,2,5,Hebrew,1,1,1.0
16283,Balaam,2,5,Hebrew,1,1,1.0
16284,Balaam,2,5,Hebrew,1,1,1.0
16285,Balaam,2,5,Hebrew,1,1,1.0
16286,Balaam,2,5,Hebrew,1,3,3.0
16287,Balaam,2,5,Hebrew,3,5,1.6666666666666667
16288,Balaam,2,5,Hebrew,1,1,1.0
16289,Balaam,2,5,Hebrew,1,1,1.0
16290,Balaam,2,5,Hebrew,5,8,1.6
16291,Balaam,2,6,Hebrew,3,4,1.3333333333333333
16292,Balaam,2,6,Hebrew,2,2,1.0
16293,Balaam,2,6,Hebrew,1,1,1.0
16294,Balaam,2,6,Hebrew,1,1,1.0
16295,Balaam,2,6,Hebrew,2,2,1.0
16296,Balaam,2,6,Hebrew,3,6,2.0
16297,Balaam,2,6,Hebrew,1,1,1.0
16298,Balaam,2,6,Hebrew,2,2,1.0
16299,Balaam,2,6,Hebrew,1,1,1.0
16300,Balaam,2,7,Hebrew,1,3,3.0
16301,Balaam,2,7,Hebrew,1,1,1.0
16302,Balaam,2,7,Hebrew,3,3,1.0
16303,Balaam,2,7,Hebrew,1,1,1.0
16304,Balaam,2,7,Hebrew,3,4,1.3333333333333333
16305,Balaam,2,7,Hebrew,2,2,1.0
16306,Balaam,2,7,Hebrew,1,1,1.0
16307,Balaam,2,7,Hebrew,3,6,2.0
16308,Balaam,2,8,Hebrew,1,1,1.0
16309,Balaam,2,8,Hebrew,2,3,1.5
16310,Balaam,2,8,Hebrew,3,6,2.0
16311,Balaam,2,8,Hebrew,2,5,2.5
16312,Balaam,2,8,Hebrew,1,1,1.0
16313,Balaam,2,8,Hebrew,4,5,1.25
16314,Ketef_Hinnom,1,1,Hebrew,1,6,6.0
16315,Ketef_Hinnom,1,1,Hebrew,3,13,4.333333333333333
16316,Ketef_Hinnom,1,1,Hebrew,2,3,1.5
16317,Ketef_Hinnom,1,1,Hebrew,3,4,1.3333333333333333
16318,Ketef_Hinnom,1,1,Hebrew,1,9,9.0
16319,Ketef_Hinnom,1,1,Hebrew,3,4,1.3333333333333333
16320,Ketef_Hinnom,1,1,Hebrew,4,4,1.0
16321,Ketef_Hinnom,1,1,Hebrew,2,2,1.0
16322,Ketef_Hinnom,1,1,Hebrew,3,3,1.0
16323,Ketef_Hinnom,1,1,Hebrew,3,3,1.0
16324,Ketef_Hinnom,1,1,Hebrew,4,6,1.5
16325,Ketef_Hinnom,1,1,Hebrew,3,3,1.0
16326,Ketef_Hinnom,2,1,Hebrew,1,1,1.0
16327,Ketef_Hinnom,2,1,Hebrew,3,4,1.3333333333333333
16328,Ketef_Hinnom,2,1,Hebrew,2,2,1.0
16329,Ketef_Hinnom,2,1,Hebrew,4,6,1.5
16330,Ketef_Hinnom,2,1,Hebrew,3,3,1.0
16331,Ketef_Hinnom,2,1,Hebrew,2,2,1.0
16332,Ketef_Hinnom,2,1,Hebrew,4,6,1.5
16333,Ketef_Hinnom,2,1,Hebrew,4,5,1.25
16334,Lachish,3,1,Hebrew,2,4,2.0
16335,Lachish,3,1,Hebrew,2,6,3.0
16336,Lachish,3,1,Hebrew,4,10,2.5
16337,Lachish,3,1,Hebrew,6,11,1.8333333333333333
16338,Lachish,3,1,Hebrew,4,6,1.5
16339,Lachish,3,1,Hebrew,3,5,1.6666666666666667
16340,Lachish,3,1,Hebrew,3,7,2.3333333333333335
16341,Lachish,3,1,Hebrew,4,5,1.25
16342,Lachish,3,1,Hebrew,2,2,1.0
16343,Lachish,3,1,Hebrew,2,2,1.0
16344,Lachish,3,1,Hebrew,2,2,1.0
16345,Lachish,3,1,Hebrew,3,3,1.0
16346,Lachish,3,1,Hebrew,4,7,1.75
16347,Lachish,3,1,Hebrew,3,4,1.3333333333333333
16348,Lachish,3,1,Hebrew,3,4,1.3333333333333333
16349,Lachish,3,1,Hebrew,3,4,1.3333333333333333
16350,Lachish,3,1,Hebrew,5,6,1.2
16351,Lachish,3,1,Hebrew,3,5,1.6666666666666667
16352,Lachish,3,1,Hebrew,1,2,2.0
16353,Lachish,3,1,Hebrew,2,7,3.5
16354,Lachish,3,1,Hebrew,2,3,1.5
16355,Lachish,3,1,Hebrew,3,9,3.0
16356,Lachish,3,1,Hebrew,2,4,2.0
16357,Lachish,3,1,Hebrew,2,6,3.0
16358,Lachish,3,1,Hebrew,4,10,2.5
16359,Lachish,3,1,Hebrew,1,2,2.0
16360,Lachish,3,1,Hebrew,1,1,1.0
16361,Lachish,3,1,Hebrew,4,7,1.75
16362,Lachish,4,1,Hebrew,5,11,2.2
16363,Lachish,4,1,Hebrew,2,2,1.0
16364,Lachish,4,1,Hebrew,1,2,2.0
16365,Lachish,4,1,Hebrew,3,4,1.3333333333333333
16366,Lachish,4,1,Hebrew,3,4,1.3333333333333333
16367,Lachish,4,1,Hebrew,3,6,2.0
16368,Lachish,4,1,Hebrew,3,4,1.3333333333333333
16369,Lachish,4,1,Hebrew,5,10,2.0
16370,Lachish,4,1,Hebrew,3,3,1.0
16371,Lachish,4,1,Hebrew,2,2,1.0
16372,Lachish,4,1,Hebrew,3,3,1.0
16373,Lachish,4,1,Hebrew,4,5,1.25
16374,Lachish,4,1,Hebrew,2,3,1.5
16375,Lachish,4,1,Hebrew,5,9,1.8
16376,Lachish,4,1,Hebrew,3,7,2.3333333333333335
16377,Lachish,4,1,Hebrew,2,2,1.0
16378,Lachish,4,1,Hebrew,5,10,2.0
16379,Lachish,4,1,Hebrew,3,4,1.3333333333333333
16380,Lachish,4,1,Hebrew,4,5,1.25
16381,Lachish,5,1,Hebrew,5,17,3.4
16382,Lachish,5,1,Hebrew,2,3,1.5
16383,Lachish,5,1,Hebrew,1,1,1.0
16384,Lachish,5,1,Hebrew,4,8,2.0
16385,Lachish,5,1,Hebrew,5,10,2.0
16386,Lachish,5,1,Hebrew,6,9,1.5
16387,Lachish,5,1,Hebrew,4,10,2.5
16388,Lachish,6,1,Hebrew,1,4,4.0
16389,Lachish,6,1,Hebrew,5,11,2.2
16390,Lachish,6,1,Hebrew,2,3,1.5
16391,Lachish,6,1,Hebrew,1,1,1.0
16392,Lachish,6,1,Hebrew,4,13,3.25
16393,Lachish,6,1,Hebrew,1,2,2.0
16394,Lachish,6,1,Hebrew,2,2,1.0
16395,Lachish,6,1,Hebrew,5,7,1.4
16396,Lachish,6,1,Hebrew,2,4,2.0
16397,Lachish,6,1,Hebrew,3,6,2.0
16398,Lachish,6,1,Hebrew,2,2,1.0
16399,Lachish,6,1,Hebrew,1,2,2.0
16400,Lachish,6,1,Hebrew,4,5,1.25
16401,Lachish,6,1,Hebrew,1,2,2.0
16402,Lachish,6,1,Hebrew,3,4,1.3333333333333333
16403,Lachish,6,1,Hebrew,1,1,1.0
16404,Lachish,6,1,Hebrew,1,1,1.0
16405,Lachish,6,1,Hebrew,2,4,2.0
16406,Lachish,6,1,Hebrew,2,4,2.0
16407,Lachish,6,1,Hebrew,5,7,1.4
16408,Lachish,6,1,Hebrew,4,8,2.0
16409,Mesha_Stela,1,1,Hebrew,2,8,4.0
16410,Mesha_Stela,1,2,Hebrew,4,7,1.75
16411,Mesha_Stela,1,2,Hebrew,4,6,1.5
16412,Mesha_Stela,1,3,Hebrew,5,9,1.8
16413,Mesha_Stela,1,4,Hebrew,1,2,2.0
16414,Mesha_Stela,1,4,Hebrew,4,7,1.75
16415,Mesha_Stela,1,4,Hebrew,5,8,1.6
16416,Mesha_Stela,1,5,Hebrew,2,3,1.5
16417,Mesha_Stela,1,5,Hebrew,4,6,1.5
16418,Mesha_Stela,1,5,Hebrew,4,6,1.5
16419,Mesha_Stela,1,6,Hebrew,4,5,1.25
16420,Mesha_Stela,1,6,Hebrew,3,4,1.3333333333333333
16421,Mesha_Stela,1,6,Hebrew,2,3,1.5
16422,Mesha_Stela,1,7,Hebrew,3,5,1.6666666666666667
16423,Mesha_Stela,1,7,Hebrew,3,8,2.6666666666666665
16424,Mesha_Stela,1,8,Hebrew,5,5,1.0
16425,Mesha_Stela,1,8,Hebrew,4,7,1.75
16426,Mesha_Stela,1,9,Hebrew,4,13,3.25
16427,Mesha_Stela,1,9,Hebrew,5,7,1.4
16428,Mesha_Stela,1,10,Hebrew,3,4,1.3333333333333333
16429,Mesha_Stela,1,10,Hebrew,4,6,1.5
16430,Mesha_Stela,1,10,Hebrew,3,4,1.3333333333333333
16431,Mesha_Stela,1,11,Hebrew,5,9,1.8
16432,Mesha_Stela,1,11,Hebrew,5,8,1.6
16433,Mesha_Stela,1,12,Hebrew,3,5,1.6666666666666667
16434,Mesha_Stela,1,12,Hebrew,3,3,1.0
16435,Mesha_Stela,1,13,Hebrew,3,9,3.0
16436,Mesha_Stela,1,13,Hebrew,2,6,3.0
16437,Mesha_Stela,1,14,Hebrew,4,7,1.75
16438,Mesha_Stela,1,14,Hebrew,5,8,1.6
16439,Mesha_Stela,1,15,Hebrew,4,11,2.75
16440,Mesha_Stela,1,16,Hebrew,4,5,1.25
16441,Mesha_Stela,1,16,Hebrew,1,1,1.0
16442,Mesha_Stela,1,16,Hebrew,3,5,1.6666666666666667
16443,Mesha_Stela,1,17,Hebrew,3,5,1.6666666666666667
16444,Mesha_Stela,1,17,Hebrew,4,7,1.75
16445,Mesha_Stela,1,17,Hebrew,2,4,2.0
16446,Mesha_Stela,1,18,Hebrew,3,3,1.0
16447,Mesha_Stela,1,18,Hebrew,3,9,3.0
16448,Mesha_Stela,1,19,Hebrew,2,6,3.0
16449,Mesha_Stela,1,20,Hebrew,4,6,1.5
16450,Mesha_Stela,1,21,Hebrew,4,7,1.75
16451,Mesha_Stela,1,21,Hebrew,4,6,1.5
16452,Mesha_Stela,1,22,Hebrew,4,6,1.5
16453,Mesha_Stela,1,22,Hebrew,3,4,1.3333333333333333
16454,Mesha_Stela,1,22,Hebrew,3,5,1.6666666666666667
16455,Mesha_Stela,1,23,Hebrew,5,7,1.4
16456,Mesha_Stela,1,24,Hebrew,4,9,2.25
16457,Mesha_Stela,1,25,Hebrew,4,5,1.25
16458,Mesha_Stela,1,25,Hebrew,3,3,1.0
16459,Mesha_Stela,1,25,Hebrew,2,4,2.0
16460,Mesha_Stela,1,26,Hebrew,3,10,3.3333333333333335
16461,Mesha_Stela,1,27,Hebrew,4,5,1.25
16462,Mesha_Stela,1,27,Hebrew,4,5,1.25
16463,Mesha_Stela,1,28,Hebrew,4,5,1.25
16464,Mesha_Stela,1,28,Hebrew,5,12,2.4
16465,Mesha_Stela,1,29,Hebrew,4,10,2.5
16466,Mesha_Stela,1,29,Hebrew,3,6,2.0
16467,Mesha_Stela,1,29,Hebrew,2,3,1.5
16468,Mesha_Stela,1,29,Hebrew,3,5,1.6666666666666667
16469,Mesha_Stela,1,30,Hebrew,6,11,1.8333333333333333
16470,Mesha_Stela,1,31,Hebrew,3,3,1.0
16471,Mesha_Stela,1,31,Hebrew,5,7,1.4
16472,Mesha_Stela,1,32,Hebrew,4,5,1.25
16473,Mesha_Stela,1,32,Hebrew,3,3,1.0
16474,Mesha_Stela,1,33,Hebrew,4,7,1.75
16475,Mesha_Stela,1,33,Hebrew,3,3,1.0
16476,Mesha_Stela,1,33,Hebrew,3,4,1.3333333333333333
16477,Mesha_Stela,1,34,Hebrew,5,9,1.8
16478,Mesha_Stela,1,34,Hebrew,3,5,1.6666666666666667
16479,Mesha_Stela,1,35,Hebrew,4,8,2.0
16480,Mesha_Stela,1,36,Hebrew,2,3,1.5
16481,Mesha_Stela,1,36,Hebrew,4,6,1.5
16482,Mesha_Stela,1,36,Hebrew,2,6,3.0
16483,Mesha_Stela,1,37,Hebrew,2,2,1.0
16484,Mesha_Stela,1,37,Hebrew,5,6,1.2
16485,Mesha_Stela,1,37,Hebrew,4,5,1.25
16486,Mesha_Stela,1,37,Hebrew,1,1,1.0
16487,Mesha_Stela,1,37,Hebrew,2,3,1.5
16488,Mesha_Stela,1,38,Hebrew,5,7,1.4
16489,Mesha_Stela,1,38,Hebrew,3,3,1.0
16490,Mesha_Stela,1,38,Hebrew,5,8,1.6
16491,Mesha_Stela,1,38,Hebrew,7,8,1.1428571428571428
16492,Mesha_Stela,1,39,Hebrew,2,2,1.0
16493,Mesad_Hashavyahu,1,1,Hebrew,3,9,3.0
16494,Mesad_Hashavyahu,1,1,Hebrew,1,2,2.0
16495,Mesad_Hashavyahu,1,1,Hebrew,4,7,1.75
16496,Mesad_Hashavyahu,1,1,Hebrew,3,4,1.3333333333333333
16497,Mesad_Hashavyahu,1,1,Hebrew,2,2,1.0
16498,Mesad_Hashavyahu,1,1,Hebrew,4,7,1.75
16499,Mesad_Hashavyahu,1,1,Hebrew,4,7,1.75
16500,Mesad_Hashavyahu,1,1,Hebrew,3,4,1.3333333333333333
16501,Mesad_Hashavyahu,1,1,Hebrew,3,5,1.6666666666666667
16502,Mesad_Hashavyahu,1,1,Hebrew,3,6,2.0
16503,Mesad_Hashavyahu,1,1,Hebrew,3,6,2.0
16504,Mesad_Hashavyahu,1,1,Hebrew,3,7,2.3333333333333335
16505,Mesad_Hashavyahu,1,1,Hebrew,4,7,1.75
16506,Mesad_Hashavyahu,1,1,Hebrew,4,8,2.0
16507,Mesad_Hashavyahu,1,1,Hebrew,3,5,1.6666666666666667
16508,Mesad_Hashavyahu,1,1,Hebrew,3,4,1.3333333333333333
16509,Mesad_Hashavyahu,1,1,Hebrew,2,2,1.0
16510,Mesad_Hashavyahu,1,1,Hebrew,3,5,1.6666666666666667
16511,Mesad_Hashavyahu,1,1,Hebrew,3,5,1.6666666666666667
16512,Mesad_Hashavyahu,1,1,Hebrew,2,6,3.0
16513,Mesad_Hashavyahu,1,1,Hebrew,4,5,1.25
16514,Mesad_Hashavyahu,1,1,Hebrew,3,6,2.0
16515,Mesad_Hashavyahu,1,1,Hebrew,4,4,1.0
16516,Siloam,1,1,Hebrew,1,3,3.0
16517,Siloam,1,1,Hebrew,4,6,1.5
16518,Siloam,1,1,Hebrew,4,7,1.75
16519,Siloam,1,1,Hebrew,2,4,2.0
16520,Siloam,1,1,Hebrew,3,5,1.6666666666666667
16521,Siloam,1,1,Hebrew,1,2,2.0
16522,Siloam,1,1,Hebrew,3,4,1.3333333333333333
16523,Siloam,1,1,Hebrew,2,4,2.0
16524,Siloam,1,1,Hebrew,5,11,2.2
16525,Siloam,1,1,Hebrew,6,11,1.8333333333333333
16526,Siloam,1,1,Hebrew,1,1,1.0
16527,Siloam,1,1,Hebrew,2,4,2.0
16528,Siloam,1,1,Hebrew,6,15,2.5
16529,Siloam,1,1,Hebrew,4,11,2.75
